Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8
1,0,1,0,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85
1,0,0,0,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55
1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4
0,0,1,0,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75
1,0,1,0,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15
1,0,1,0,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9
0,0,1,0,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1
1,0,1,0,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7
0,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6
0,0,1,0,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7
0,0,1,0,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05
1,0,0,0,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85
1,1,1,0,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25
1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6
0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15
1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55
0,0,1,0,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65
0,0,1,0,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6
0,0,1,0,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9
1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3
1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6
1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5
1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3
1,0,1,0,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85
1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9
1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4
0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25
1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6
0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85
1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05
1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5
1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0
1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25
1,0,1,0,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1
1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9
1,0,1,0,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9
1,0,1,0,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4
1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95
0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25
1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65
0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55
1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65
1,0,1,0,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0
1,0,0,0,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55
0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8
1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25
0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85
0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55
0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55
1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55
0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05
1,0,1,1,40,1,0,1,0,0,2,0,2,0,1,1,2,85.05
0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7
0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15
1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25
0,1,1,0,66,1,2,1,0,2,2,0,2,2,1,0,1,104.6
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35
0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55
1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45
0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,25.4
0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85
0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25
1,0,1,0,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65
1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,70.0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,20.1
0,0,0,0,17,1,2,2,1,1,1,1,1,1,0,0,3,24.8
1,0,0,0,10,1,0,1,0,0,0,2,2,2,0,1,1,95.1
1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,88.85
1,0,1,0,45,1,0,0,2,2,2,0,2,2,1,0,0,78.8
1,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,20.35
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,45.25
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05
1,0,1,0,65,1,2,0,2,2,0,0,0,2,2,1,3,69.55
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5
0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75
1,0,0,0,49,0,1,0,0,0,2,0,0,0,0,1,0,30.2
0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8
0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85
1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55
1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85
1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55
1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95
1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4
0,0,1,0,61,1,0,0,0,0,2,2,2,2,2,1,0,73.8
1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4
0,1,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,103.75
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9
1,0,0,0,51,1,2,2,1,1,1,1,1,1,1,1,0,24.6
1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1
1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45
1,0,1,0,31,1,2,0,2,2,0,2,0,2,1,1,0,75.25
1,0,0,0,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55
0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05
0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15
1,1,1,1,47,1,0,1,0,2,0,0,2,0,1,1,0,84.95
1,0,1,0,72,1,2,0,2,0,2,2,0,0,2,1,1,66.5
1,0,1,0,66,1,2,0,0,0,2,0,2,0,2,1,0,63.3
1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,83.15
1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.55
1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,49.25
0,0,0,0,65,1,0,0,2,2,0,2,0,0,2,1,3,59.6
1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,104.65
1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3
1,0,1,1,29,1,2,0,0,2,2,0,2,2,0,0,1,80.1
0,0,1,0,20,1,0,1,0,0,2,2,0,0,0,1,3,81.0
0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.7
0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4
1,0,0,0,46,1,2,1,2,0,0,0,2,0,0,1,1,89.15
0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,0,0,58.25
1,0,0,0,32,1,2,1,0,0,0,0,0,2,0,1,0,85.65
0,0,0,0,26,0,1,0,0,0,2,0,2,2,0,1,1,50.35
1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35
1,0,1,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2
1,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.55
1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25
0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25
0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85
1,0,0,0,65,1,2,0,0,2,2,2,0,2,2,1,1,74.2
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.35
1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5
0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,79.05
0,0,1,0,27,1,2,1,0,0,2,0,0,2,0,0,0,90.15
1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6
0,0,0,0,30,1,2,1,0,2,2,2,2,2,1,0,1,110.45
1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0
1,1,0,0,42,1,2,1,0,2,0,0,0,0,0,1,0,79.35
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85
0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0
0,0,0,0,2,1,0,1,2,0,2,0,0,0,0,1,2,80.45
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,1,3,24.1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05
0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.8
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.95
0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,3,75.05
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25
0,0,0,0,63,1,0,1,0,0,2,2,2,0,1,1,1,90.05
0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7
1,0,1,0,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15
1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35
1,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25
0,0,1,0,2,1,0,1,2,2,0,0,2,0,0,0,2,90.35
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85
0,0,1,0,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.8
0,0,1,0,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,3,19.9
0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,3,78.85
1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4
1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25
1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,1,110.65
0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3
0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0
1,0,1,0,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35
0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8
1,0,1,1,27,1,0,0,2,2,0,0,0,0,0,1,1,54.75
1,0,0,0,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6
1,0,1,0,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3
0,0,1,0,34,1,2,0,2,0,0,2,0,0,0,1,0,60.85
0,0,1,0,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4
1,0,0,0,72,1,2,0,2,2,2,2,0,0,2,0,0,69.65
0,0,1,0,60,0,1,0,2,0,2,2,2,2,2,0,1,59.85
1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9
0,0,1,0,8,1,0,2,1,1,1,1,1,1,2,1,3,19.85
0,0,0,0,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65
0,0,0,0,6,0,1,0,0,0,0,0,2,2,0,0,1,45.0
1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2
1,0,0,0,31,1,2,1,0,0,0,2,0,0,1,0,1,81.7
0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,20.0
0,1,1,0,70,1,2,1,0,0,0,0,0,0,2,1,1,75.65
1,0,1,0,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8
0,0,1,0,46,1,0,0,0,2,0,2,2,0,2,1,1,64.2
0,0,1,0,72,1,2,0,0,0,2,0,2,2,2,1,0,76.8
1,0,0,0,18,1,0,0,0,0,2,2,0,0,0,0,1,55.2
1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,108.55
0,0,1,0,42,1,2,2,1,1,1,1,1,1,2,0,2,25.25
1,0,1,0,34,0,1,0,2,0,0,0,0,0,1,0,0,30.4
1,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.05
0,0,0,0,25,1,2,1,0,0,0,0,2,0,0,1,3,84.6
0,0,1,1,55,1,0,1,0,2,2,2,2,2,1,1,0,103.7
1,0,1,0,70,1,2,1,2,2,0,2,0,0,2,1,1,88.0
0,0,1,0,61,1,2,1,0,0,2,2,2,2,0,1,2,106.35
1,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,1,79.15
1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1
1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95
0,0,0,0,62,1,2,2,1,1,1,1,1,1,2,1,1,25.8
0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55
1,0,1,1,34,0,1,0,0,0,2,2,2,0,0,1,2,44.85
1,0,1,1,38,1,2,2,1,1,1,1,1,1,2,0,1,25.05
0,0,1,0,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1
0,0,1,1,37,1,2,1,0,2,0,0,2,0,0,1,2,88.8
1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25
1,0,1,0,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4
1,0,0,0,36,1,0,0,2,0,2,2,2,2,0,1,1,79.2
1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,1,20.4
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0
0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,1,0,30.85
0,0,1,0,15,1,0,2,1,1,1,1,1,1,1,0,3,20.55
0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,0,84.85
0,0,1,0,12,0,1,0,2,0,0,2,0,0,1,0,1,33.15
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,92.0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.8
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8
1,0,0,0,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15
1,0,0,0,2,1,2,2,1,1,1,1,1,1,0,0,3,24.85
0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,20.5
1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05
0,0,1,0,66,1,2,1,2,2,0,2,0,0,1,0,2,89.0
1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.8
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.8
1,0,1,1,64,1,2,1,2,0,2,0,0,2,2,0,0,93.4
1,0,1,0,62,0,1,0,0,0,0,2,2,0,2,1,0,39.0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5
1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4
0,0,1,0,72,1,2,1,2,0,2,2,2,0,2,1,0,98.2
1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95
1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8
0,0,0,0,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15
0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75
1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65
1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.3
0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25
0,0,1,0,49,0,1,0,2,0,0,2,0,0,1,1,1,35.8
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.05
0,1,0,0,7,1,0,1,0,0,2,0,2,0,0,1,2,84.35
0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5
1,0,1,1,37,1,0,1,0,0,0,0,2,2,1,0,1,91.2
1,0,1,1,31,1,2,1,2,0,2,2,0,0,0,0,2,89.3
